SUMLEV,Geo,sexo,PAISNAC,pob
SL050,34162020036,9,110,198
SL050,34162020036,6,110,82
SL050,34162020036,1,239,123
SL050,34162020035,9,302,6
SL050,34162020035,6,302,4
SL050,34162020035,1,128,3
SL050,34162020034,9,123,50
SL050,34162020034,6,123,23
SL050,34162020034,1,123,27
SL050,34162020033,9,228,23
SL050,34162020033,6,228,9
SL050,34162020033,1,228,14
SL050,34162020032,9,228,253
SL050,34162020032,6,228,106
SL050,34162020032,1,228,147
SL050,34162020031,9,323,4
SL050,34162020031,6,323,4
SL050,34162020031,1,426,1
SL050,34162020030,9,228,861
SL050,34162020030,6,228,376
SL050,34162020030,1,228,485
SL050,34162020029,9,323,71
SL050,34162020029,6,323,49
SL050,34162020029,1,228,25
SL050,34162020028,9,228,63
SL050,34162020028,6,228,21
SL050,34162020028,1,228,42
SL050,34162020027,9,228,57
SL050,34162020027,6,228,25
SL050,34162020027,1,228,32
SL050,34162020026,9,302,2
SL050,34162020026,6,110,1
SL050,34162020026,1,115,1
SL050,34162020025,9,128,31
SL050,34162020025,6,128,17
SL050,34162020025,1,128,14
SL050,34162020024,9,343,11
SL050,34162020024,6,343,7
SL050,34162020024,1,343,4
SL050,34162020023,9,228,13
SL050,34162020023,6,228,6
SL050,34162020023,1,228,7
SL050,34162020022,9,340,5
SL050,34162020022,6,154,3
SL050,34162020022,1,128,3
SL050,34162020021,9,345,5
SL050,34162020021,6,302,2
SL050,34162020021,1,345,3
SL050,34162020020,9,203,2
SL050,34162020020,6,203,2
SL050,34162020020,1,103,1
SL050,34162020019,9,128,702
SL050,34162020019,6,128,311
SL050,34162020019,1,128,391
SL050,34162020018,9,228,241
SL050,34162020018,6,228,104
SL050,34162020018,1,228,137
SL050,34162020017,9,228,282
SL050,34162020017,6,228,133
SL050,34162020017,1,228,149
SL050,34162020016,9,323,12
SL050,34162020016,6,323,8
SL050,34162020016,1,104,5
SL050,34162020015,9,228,23
SL050,34162020015,6,323,11
SL050,34162020015,1,228,14
SL050,34162020014,9,345,14
SL050,34162020014,6,234,5
SL050,34162020014,1,345,9
SL050,34162020013,9,123,67
SL050,34162020013,6,228,25
SL050,34162020013,1,123,50
SL050,34162020012,9,128,5
SL050,34162020012,6,128,3
SL050,34162020012,1,128,2
SL050,34162020011,9,128,12
SL050,34162020011,6,128,8
SL050,34162020011,1,228,8
SL050,34162020010,9,228,54
SL050,34162020010,6,228,21
SL050,34162020010,1,228,33
SL050,34162020009,9,228,152
SL050,34162020009,6,323,70
SL050,34162020009,1,228,88
SL050,34162020008,9,323,11
SL050,34162020008,6,323,10
SL050,34162020008,1,203,3
SL050,34162020007,9,228,5
SL050,34162020007,6,228,1
SL050,34162020007,1,228,4
SL050,34162020006,9,135,5
SL050,34162020006,6,135,3
SL050,34162020006,1,135,2
SL050,34162020005,9,228,42
SL050,34162020005,6,228,16
SL050,34162020005,1,228,26
SL050,34162020004,9,110,4
SL050,34162020004,6,110,2
SL050,34162020004,1,110,2
SL050,34162020003,9,426,15
SL050,34162020003,6,426,8
SL050,34162020003,1,228,8
SL050,34162020002,9,126,3
SL050,34162020002,6,126,2
SL050,34162020002,1,123,1
SL050,34162020001,9,230,2
SL050,34162020001,6,345,2
SL050,34162020001,1,230,2
SL050,34160101902,9,123,13
SL050,34160101902,6,123,6
SL050,34160101902,1,123,7
SL050,34160101901,9,228,58
SL050,34160101901,6,228,29
SL050,34160101901,1,228,29
SL050,34160101063,9,340,15
SL050,34160101063,6,126,9
SL050,34160101063,1,123,7
SL050,34160101062,9,228,19
SL050,34160101062,6,228,10
SL050,34160101062,1,228,9
SL050,34160101061,9,110,2
SL050,34160101061,6,110,1
SL050,34160101061,1,154,2
SL050,34160101060,9,123,19
SL050,34160101060,6,123,6
SL050,34160101060,1,123,13
SL050,34160101059,9,343,4456
SL050,34160101059,6,343,2587
SL050,34160101059,1,228,2406
SL050,34160101058,9,228,66
SL050,34160101058,6,228,20
SL050,34160101058,1,228,46
SL050,34160101057,9,123,13
SL050,34160101057,6,123,8
SL050,34160101057,1,123,5
SL050,34160101056,9,343,2
SL050,34160101056,6,343,2
SL050,34160101056,1,203,1
SL050,34160101055,9,343,28
SL050,34160101055,6,343,13
SL050,34160101055,1,343,15
SL050,34160101054,9,230,19
SL050,34160101054,6,228,9
SL050,34160101054,1,230,12
SL050,34160101053,9,123,5
SL050,34160101053,6,128,3
SL050,34160101053,1,123,3
SL050,34160101052,9,123,12
SL050,34160101052,6,123,5
SL050,34160101052,1,123,7
SL050,34160101051,9,228,179
SL050,34160101051,6,228,82
SL050,34160101051,1,228,97
SL050,34160101049,9,228,9
SL050,34160101049,6,228,3
SL050,34160101049,1,228,6
SL050,34160101047,9,123,55
SL050,34160101047,6,123,25
SL050,34160101047,1,123,30
SL050,34160101046,9,343,13
SL050,34160101046,6,343,7
SL050,34160101046,1,343,6
SL050,34160101044,9,345,4
SL050,34160101044,6,345,3
SL050,34160101044,1,110,1
SL050,34160101043,9,228,204
SL050,34160101043,6,228,82
SL050,34160101043,1,228,122
SL050,34160101042,9,203,12
SL050,34160101042,6,203,4
SL050,34160101042,1,203,8
SL050,34160101041,9,123,25
SL050,34160101041,6,123,3
SL050,34160101041,1,123,22
SL050,34160101039,9,228,7
SL050,34160101039,6,228,3
SL050,34160101039,1,228,4
SL050,34160101037,9,228,10
SL050,34160101037,6,228,5
SL050,34160101037,1,228,5
SL050,34160101036,9,228,214
SL050,34160101036,6,228,83
SL050,34160101036,1,228,131
SL050,34160101034,9,228,8
SL050,34160101034,6,228,2
SL050,34160101034,1,228,6
SL050,34160101033,9,228,49
SL050,34160101033,6,228,22
SL050,34160101033,1,228,27
SL050,34160101032,9,228,45
SL050,34160101032,6,228,21
SL050,34160101032,1,228,24
SL050,34160101031,9,228,56
SL050,34160101031,6,228,30
SL050,34160101031,1,228,26
SL050,34160101030,9,228,1
SL050,34160101030,6,228,1
SL050,34160101030,1,348,1
SL050,34160101028,9,228,62
SL050,34160101028,6,228,26
SL050,34160101028,1,228,36
SL050,34160101027,9,342,5
SL050,34160101027,6,326,4
SL050,34160101027,1,342,3
SL050,34160101023,9,123,11
SL050,34160101023,6,123,7
SL050,34160101023,1,228,6
SL050,34160101022,9,123,21
SL050,34160101022,6,228,12
SL050,34160101022,1,123,16
SL050,34160101021,9,123,13
SL050,34160101021,6,123,2
SL050,34160101021,1,123,11
SL050,34160101020,9,228,5
SL050,34160101020,6,228,2
SL050,34160101020,1,228,3
SL050,34160101019,9,128,2
SL050,34160101019,6,128,1
SL050,34160101019,1,123,1
SL050,34160101018,9,345,9
SL050,34160101018,6,110,4
SL050,34160101018,1,345,6
SL050,34160101017,9,228,24
SL050,34160101017,6,228,11
SL050,34160101017,1,228,13
SL050,34160101016,9,228,11
SL050,34160101016,6,326,5
SL050,34160101016,1,228,7
SL050,34160101014,9,228,6
SL050,34160101014,6,342,3
SL050,34160101014,1,228,4
SL050,34160101013,9,113,5
SL050,34160101013,6,126,3
SL050,34160101013,1,128,5
SL050,34160101011,9,123,30
SL050,34160101011,6,123,9
SL050,34160101011,1,123,21
SL050,34160101010,9,123,10
SL050,34160101010,6,342,6
SL050,34160101010,1,110,7
SL050,34160101009,9,228,47
SL050,34160101009,6,228,22
SL050,34160101009,1,228,25
SL050,34160101008,9,228,14
SL050,34160101008,6,228,6
SL050,34160101008,1,228,8
SL050,34160101006,9,123,3
SL050,34160101006,6,123,1
SL050,34160101006,1,123,2
SL050,34160101004,9,228,45
SL050,34160101004,6,228,20
SL050,34160101004,1,228,25
SL050,34160101003,9,345,9
SL050,34160101003,6,345,8
SL050,34160101003,1,426,5
SL050,34160101002,9,228,174
SL050,34160101002,6,348,91
SL050,34160101002,1,228,92
SL050,34160101001,9,228,96
SL050,34160101001,6,228,44
SL050,34160101001,1,228,52
SL050,34153131908,9,104,54
SL050,34153131908,6,104,29
SL050,34153131908,1,104,25
SL050,34153131907,9,128,147
SL050,34153131907,6,343,71
SL050,34153131907,1,128,77
SL050,34153131906,9,345,88
SL050,34153131906,6,345,50
SL050,34153131906,1,345,38
SL050,34153131905,9,228,74
SL050,34153131905,6,228,30
SL050,34153131905,1,228,44
SL050,34153131904,9,228,109
SL050,34153131904,6,228,43
SL050,34153131904,1,228,66
SL050,34153131903,9,345,337
SL050,34153131903,6,345,177
SL050,34153131903,1,345,160
SL050,34153131902,9,104,143
SL050,34153131902,6,343,73
SL050,34153131902,1,104,75
SL050,34153131901,9,343,522
SL050,34153131901,6,343,295
SL050,34153131901,1,343,227
SL050,34153131265,9,104,15
SL050,34153131265,6,104,6
SL050,34153131265,1,104,9
SL050,34153131264,9,110,27
SL050,34153131264,6,110,15
SL050,34153131264,1,110,12
SL050,34153131263,9,110,2
SL050,34153131263,6,110,1
SL050,34153131263,1,110,1
SL050,34153131262,9,110,3
SL050,34153131262,6,347,2
SL050,34153131262,1,110,3
SL050,34153131261,9,123,7
SL050,34153131261,6,342,4
SL050,34153131261,1,123,4
SL050,34153131260,9,123,9
SL050,34153131260,6,103,4
SL050,34153131260,1,110,5
SL050,34153131259,9,340,8
SL050,34153131259,6,340,5
SL050,34153131259,1,123,3
SL050,34153131258,9,345,132
SL050,34153131258,6,345,63
SL050,34153131258,1,345,69
SL050,34153131257,9,123,23
SL050,34153131257,6,345,14
SL050,34153131257,1,123,18
SL050,34153131256,9,345,1
SL050,34153131256,1,345,1
SL050,34153131255,9,128,2
SL050,34153131255,6,128,1
SL050,34153131255,1,128,1
SL050,34153131254,9,228,331
SL050,34153131254,6,228,155
SL050,34153131254,1,228,176
SL050,34153131253,9,104,1
SL050,34153131253,6,104,1
SL050,34153131253,1,301,1
SL050,34153131251,9,228,125
SL050,34153131251,6,228,54
SL050,34153131251,1,228,71
SL050,34153131250,9,128,75
SL050,34153131250,6,128,31
SL050,34153131250,1,128,44
SL050,34153131249,9,228,136
SL050,34153131249,6,228,62
SL050,34153131249,1,228,74
SL050,34153131248,9,123,35
SL050,34153131248,6,110,15
SL050,34153131248,1,123,29
SL050,34153131247,9,128,3
SL050,34153131247,6,122,1
SL050,34153131247,1,128,2
SL050,34153131246,9,343,3
SL050,34153131246,6,343,3
SL050,34153131246,1,115,1
SL050,34153131245,9,228,1
SL050,34153131245,1,228,1
SL050,34153131244,9,135,2
SL050,34153131244,6,323,2
SL050,34153131244,1,135,1
SL050,34153131243,9,343,10
SL050,34153131243,6,343,4
SL050,34153131243,1,343,6
SL050,34153131242,9,323,3
SL050,34153131242,6,323,3
SL050,34153131242,1,110,1
SL050,34153131241,9,115,1
SL050,34153131241,6,344,1
SL050,34153131241,1,115,1
SL050,34153131240,9,123,10
SL050,34153131240,6,123,6
SL050,34153131240,1,123,4
SL050,34153131239,9,110,27
SL050,34153131239,6,110,17
SL050,34153131239,1,110,10
SL050,34153131238,9,123,2
SL050,34153131238,6,342,2
SL050,34153131238,1,123,1
SL050,34153131237,9,341,3
SL050,34153131237,6,110,1
SL050,34153131237,1,125,2
SL050,34153131236,9,137,33
SL050,34153131236,6,137,17
SL050,34153131236,1,137,16
SL050,34153131235,9,228,3
SL050,34153131235,6,228,2
SL050,34153131235,1,220,1
SL050,34153131234,9,123,2
SL050,34153131234,6,103,1
SL050,34153131234,1,123,2
SL050,34153131233,9,128,8
SL050,34153131233,6,128,6
SL050,34153131233,1,228,4
SL050,34153131232,9,228,1035
SL050,34153131232,6,345,507
SL050,34153131232,1,228,598
SL050,34153131231,9,341,6
SL050,34153131231,6,341,4
SL050,34153131231,1,341,2
SL050,34153131229,9,441,1
SL050,34153131229,1,441,1
SL050,34153131228,9,343,5
SL050,34153131228,6,343,4
SL050,34153131228,1,110,3
SL050,34153131227,9,104,305
SL050,34153131227,6,104,138
SL050,34153131227,1,104,167
SL050,34153131226,9,110,11
SL050,34153131226,6,110,5
SL050,34153131226,1,110,6
SL050,34153131225,9,128,16
SL050,34153131225,6,128,6
SL050,34153131225,1,128,10
SL050,34153131224,9,228,90
SL050,34153131224,6,228,34
SL050,34153131224,1,228,56
SL050,34153131223,9,128,86
SL050,34153131223,6,128,47
SL050,34153131223,1,203,42
SL050,34153131221,9,128,63
SL050,34153131221,6,128,27
SL050,34153131221,1,128,36
SL050,34153131220,9,228,31
SL050,34153131220,6,228,15
SL050,34153131220,1,228,16
SL050,34153131219,9,123,10
SL050,34153131219,6,123,3
SL050,34153131219,1,123,7
SL050,34153131217,9,228,26
SL050,34153131217,6,228,13
SL050,34153131217,1,228,13
SL050,34153131216,9,345,205
SL050,34153131216,6,345,99
SL050,34153131216,1,345,106
SL050,34153131215,9,228,367
SL050,34153131215,6,228,170
SL050,34153131215,1,228,197
SL050,34153131214,9,123,1
SL050,34153131214,6,123,1
SL050,34153131214,1,340,1
SL050,34153131213,9,321,3
SL050,34153131213,6,110,1
SL050,34153131213,1,321,2
SL050,34153131211,9,228,1
SL050,34153131211,6,228,1
SL050,34153131211,1,351,1
SL050,34153131210,9,128,3
SL050,34153131210,6,128,2
SL050,34153131210,1,128,1
SL050,34153131209,9,228,2
SL050,34153131209,6,315,2
SL050,34153131209,1,228,1
SL050,34153131208,9,228,267
SL050,34153131208,6,228,109
SL050,34153131208,1,228,158
SL050,34153131207,9,104,8
SL050,34153131207,6,104,4
SL050,34153131207,1,104,4
SL050,34153131206,9,228,107
SL050,34153131206,6,228,46
SL050,34153131206,1,228,61
SL050,34153131205,9,123,8
SL050,34153131205,6,315,4
SL050,34153131205,1,123,5
SL050,34153131203,9,110,1
SL050,34153131203,6,326,1
SL050,34153131203,1,110,1
SL050,34153131202,9,345,504
SL050,34153131202,6,345,238
SL050,34153131202,1,345,266
SL050,34153131201,9,345,5332
SL050,34153131201,6,345,2866
SL050,34153131201,1,345,2466
SL050,34153131200,9,228,13
SL050,34153131200,6,228,5
SL050,34153131200,1,228,8
SL050,34153131199,9,340,3
SL050,34153131199,6,340,1
SL050,34153131199,1,340,2
SL050,34153131195,9,110,3
SL050,34153131195,6,110,3
SL050,34153131194,9,123,2
SL050,34153131194,6,123,1
SL050,34153131194,1,123,1
SL050,34153131193,9,128,11
SL050,34153131193,6,128,6
SL050,34153131193,1,128,5
SL050,34153131192,9,348,6
SL050,34153131192,6,348,3
SL050,34153131192,1,348,3
SL050,34153131191,9,343,76
SL050,34153131191,6,343,42
SL050,34153131191,1,343,34
SL050,34153131189,9,228,75
SL050,34153131189,6,228,37
SL050,34153131189,1,228,38
SL050,34153131188,9,340,5
SL050,34153131188,6,128,3
SL050,34153131188,1,110,3
SL050,34153131187,9,342,5
SL050,34153131187,6,342,3
SL050,34153131187,1,342,2
SL050,34153131186,9,135,2
SL050,34153131186,6,110,1
SL050,34153131186,1,123,1
SL050,34153131185,9,341,6
SL050,34153131185,6,341,3
SL050,34153131185,1,341,3
SL050,34153131184,9,345,7
SL050,34153131184,6,345,5
SL050,34153131184,1,345,2
SL050,34153131183,9,128,30
SL050,34153131183,6,128,16
SL050,34153131183,1,128,14
SL050,34153131180,9,228,5
SL050,34153131180,6,343,4
SL050,34153131180,1,228,2
SL050,34153131179,9,341,41
SL050,34153131179,6,341,18
SL050,34153131179,1,341,23
SL050,34153131178,9,228,61
SL050,34153131178,6,228,25
SL050,34153131178,1,228,36
SL050,34153131177,9,345,24
SL050,34153131177,6,345,11
SL050,34153131177,1,345,13
SL050,34153131176,9,228,247
SL050,34153131176,6,228,114
SL050,34153131176,1,228,133
SL050,34153131175,9,345,7
SL050,34153131175,6,345,3
SL050,34153131175,1,345,4
SL050,34153131174,9,342,1
SL050,34153131174,6,342,1
SL050,34153131173,9,228,32
SL050,34153131173,6,228,15
SL050,34153131173,1,228,17
SL050,34153131172,9,128,5
SL050,34153131172,6,128,3
SL050,34153131172,1,123,4
SL050,34153131171,9,345,62
SL050,34153131171,6,345,33
SL050,34153131171,1,345,29
SL050,34153131170,9,110,1
SL050,34153131170,6,126,1
SL050,34153131170,1,110,1
SL050,34153131169,9,228,312
SL050,34153131169,6,345,122
SL050,34153131169,1,228,191
SL050,34153131168,9,315,2
SL050,34153131168,6,315,2
SL050,34153131168,1,110,1
SL050,34153131167,9,345,18
SL050,34153131167,6,345,7
SL050,34153131167,1,345,11
SL050,34153131166,9,343,9
SL050,34153131166,6,343,6
SL050,34153131166,1,104,3
SL050,34153131165,9,228,79
SL050,34153131165,6,123,33
SL050,34153131165,1,228,51
SL050,34153131164,9,228,76
SL050,34153131164,6,228,30
SL050,34153131164,1,228,46
SL050,34153131163,9,228,251
SL050,34153131163,6,228,99
SL050,34153131163,1,228,152
SL050,34153131162,9,123,1
SL050,34153131162,1,123,1
SL050,34153131161,9,228,6
SL050,34153131161,6,110,3
SL050,34153131161,1,350,4
SL050,34153131160,9,121,6
SL050,34153131160,6,121,3
SL050,34153131160,1,121,3
SL050,34153131159,9,128,22
SL050,34153131159,6,128,10
SL050,34153131159,1,128,12
SL050,34153131158,9,135,4
SL050,34153131158,6,135,2
SL050,34153131158,1,135,2
SL050,34153131157,9,228,211
SL050,34153131157,6,228,88
SL050,34153131157,1,228,123
SL050,34153131156,9,340,5
SL050,34153131156,6,340,3
SL050,34153131156,1,340,2
SL050,34153131155,9,104,4
SL050,34153131155,6,347,4
SL050,34153131155,1,104,1
SL050,34153131154,9,321,2
SL050,34153131154,6,321,1
SL050,34153131154,1,128,1
SL050,34153131153,9,128,34
SL050,34153131153,6,110,17
SL050,34153131153,1,128,20
SL050,34153131152,9,228,121
SL050,34153131152,6,228,44
SL050,34153131152,1,228,77
SL050,34153131151,9,110,1
SL050,34153131151,6,341,1
SL050,34153131151,1,110,1
SL050,34153131150,9,121,2
SL050,34153131150,6,121,1
SL050,34153131150,1,110,1
SL050,34153131149,9,345,49
SL050,34153131149,6,345,24
SL050,34153131149,1,128,26
SL050,34153131148,9,104,13
SL050,34153131148,6,104,6
SL050,34153131148,1,104,7
SL050,34153131147,9,110,2
SL050,34153131147,6,123,1
SL050,34153131147,1,110,2
SL050,34153131145,9,343,2
SL050,34153131145,6,343,2
SL050,34153131144,9,323,10
SL050,34153131144,6,323,4
SL050,34153131144,1,323,6
SL050,34153131143,9,110,1
SL050,34153131143,6,110,1
SL050,34153131142,9,228,217
SL050,34153131142,6,228,89
SL050,34153131142,1,228,128
SL050,34153131141,9,125,2
SL050,34153131141,6,125,2
SL050,34153131141,1,343,1
SL050,34153131140,9,340,1
SL050,34153131140,6,340,1
SL050,34153131139,9,125,1
SL050,34153131139,6,323,1
SL050,34153131139,1,125,1
SL050,34153131138,9,228,46
SL050,34153131138,6,228,20
SL050,34153131138,1,228,26
SL050,34153131137,9,315,2
SL050,34153131137,6,123,1
SL050,34153131137,1,315,2
SL050,34153131136,9,303,3
SL050,34153131136,6,303,3
SL050,34153131136,1,219,2
SL050,34153131135,9,347,3
SL050,34153131135,6,315,2
SL050,34153131135,1,121,1
SL050,34153131134,9,315,2
SL050,34153131134,6,315,1
SL050,34153131134,1,135,1
SL050,34153131132,9,104,6
SL050,34153131132,6,104,5
SL050,34153131132,1,228,3
SL050,34153131131,9,351,14
SL050,34153131131,6,351,9
SL050,34153131131,1,343,7
SL050,34153131130,9,228,3
SL050,34153131130,6,228,2
SL050,34153131130,1,340,2
SL050,34153131129,9,128,13
SL050,34153131129,6,128,5
SL050,34153131129,1,128,8
SL050,34153131128,9,340,6
SL050,34153131128,6,343,4
SL050,34153131128,1,110,3
SL050,34153131127,9,228,1
SL050,34153131127,6,228,1
SL050,34153131127,1,340,1
SL050,34153131126,9,302,3
SL050,34153131126,6,302,3
SL050,34153131126,1,341,2
SL050,34153131125,9,228,4
SL050,34153131125,6,228,2
SL050,34153131125,1,228,2
SL050,34153131124,9,104,4
SL050,34153131124,6,104,1
SL050,34153131124,1,104,3
SL050,34153131123,9,228,47
SL050,34153131123,6,228,14
SL050,34153131123,1,228,33
SL050,34153131122,9,345,79
SL050,34153131122,6,343,40
SL050,34153131122,1,128,43
SL050,34153131121,9,342,3
SL050,34153131121,6,342,1
SL050,34153131121,1,342,2
SL050,34153131120,9,126,3
SL050,34153131120,6,126,2
SL050,34153131120,1,104,1
SL050,34153131117,9,323,11
SL050,34153131117,6,323,10
SL050,34153131117,1,237,2
SL050,34153131116,9,103,2
SL050,34153131116,6,103,1
SL050,34153131116,1,103,1
SL050,34153131115,9,345,3
SL050,34153131115,6,302,2
SL050,34153131115,1,345,2
SL050,34153131114,9,228,6
SL050,34153131114,6,342,3
SL050,34153131114,1,228,4
SL050,34153131113,9,326,2
SL050,34153131113,6,326,2
SL050,34153131113,1,124,1
SL050,34153131112,9,110,1
SL050,34153131112,6,110,1
SL050,34153131111,9,125,1
SL050,34153131111,6,125,1
SL050,34153131110,9,125,1
SL050,34153131110,6,128,1
SL050,34153131110,1,125,1
SL050,34153131109,9,123,26
SL050,34153131109,6,123,14
SL050,34153131109,1,123,12
SL050,34153131108,9,104,138
SL050,34153131108,6,104,69
SL050,34153131108,1,104,69
SL050,34153131107,9,228,430
SL050,34153131107,6,228,160
SL050,34153131107,1,228,270
SL050,34153131106,9,128,31
SL050,34153131106,6,128,17
SL050,34153131106,1,128,14
SL050,34153131105,9,228,240
SL050,34153131105,6,228,108
SL050,34153131105,1,228,132
SL050,34153131104,9,228,211
SL050,34153131104,6,228,89
SL050,34153131104,1,228,122
SL050,34153131102,9,323,2
SL050,34153131102,6,323,2
SL050,34153131101,9,343,13
SL050,34153131101,6,343,8
SL050,34153131101,1,104,6
SL050,34153131100,9,343,2
SL050,34153131100,6,315,1
SL050,34153131100,1,317,1
SL050,34153131099,9,104,6
SL050,34153131099,6,104,2
SL050,34153131099,1,104,4
SL050,34153131098,9,340,30
SL050,34153131098,6,343,22
SL050,34153131098,1,340,17
SL050,34153131097,9,345,601
SL050,34153131097,6,345,305
SL050,34153131097,1,345,296
SL050,34153131096,9,326,1
SL050,34153131096,6,326,1
SL050,34153131095,9,351,2
SL050,34153131095,6,301,1
SL050,34153131095,1,351,1
SL050,34153131093,9,345,6
SL050,34153131093,6,323,5
SL050,34153131093,1,345,3
SL050,34153131092,9,110,7
SL050,34153131092,6,343,4
SL050,34153131092,1,110,4
SL050,34153131091,9,128,7
SL050,34153131091,6,128,3
SL050,34153131091,1,128,4
SL050,34153131090,9,123,1
SL050,34153131090,1,123,1
SL050,34153131089,9,228,5
SL050,34153131089,6,228,2
SL050,34153131089,1,228,3
SL050,34153131088,9,343,142
SL050,34153131088,6,343,82
SL050,34153131088,1,104,63
SL050,34153131087,9,128,5
SL050,34153131087,6,343,3
SL050,34153131087,1,128,3
SL050,34153131086,9,345,400
SL050,34153131086,6,345,217
SL050,34153131086,1,345,183
SL050,34153131085,9,228,6
SL050,34153131085,6,126,3
SL050,34153131085,1,228,5
SL050,34153131084,9,228,46
SL050,34153131084,6,228,22
SL050,34153131084,1,345,26
SL050,34153131083,9,104,3
SL050,34153131083,6,104,1
SL050,34153131083,1,104,2
SL050,34153131082,9,110,11
